text,label,source
The system shall display a launcher to the Agenda-app version 3.1.5 on the main menu.,0,Dataset6000Req.xlsx
The TCS shall support a LOS data link and SATCOM data link capability,0,Dataset6000Req.xlsx
'The Disputes application shall manipulate and view business data. Users will not have direct access to data files or databases.',1,dataset_raw.csv
"The user shall be able to select Scheduling options: Classes occur on the same day every week, Weekly rotations, Daily rotations.",0,Dataset6000Req.xlsx
The system shall be easy to migrate or backed up via another usb drive.,1,Dataset6000Req.xlsx
System shall be easy to port to other environments (developed with Apache).,1,Dataset6000Req.xlsx
Restaurant shall be able to CRUD items from its menu.,0,Dataset6000Req.xlsx
User shall choose to download the article.,0,Dataset6000Req.xlsx
User shall be able to receive predictions as top 5 recommendations relevant to their data.,0,Dataset6000Req.xlsx
User shall calculate transaction amount by multiplying shares by current stock rate.,0,Dataset6000Req.xlsx
User shall be able to log in.,0,Dataset6000Req.xlsx
The application server shall be responsible for maintaining the website.,1,Dataset6000Req.xlsx
The system shall allow users to convert a score to a playable format.,0,Dataset6000Req.xlsx
The website shall offer forms and downloads so users can request certificates online.,0,Dataset6000Req.xlsx
User shall/will be able to operate the system with a Dual Core or above processor.,1,Dataset6000Req.xlsx
"The Disputes System shall allow users to create chargeback requests, prompting for required information and resulting in printed notifications sent to merchants if proof of disputed transactions is not provided.",0,Dataset6000Req.xlsx
The system shall allow customer login using a valid user ID and password.,0,Dataset6000Req.xlsx
Customers shall cancel orders.,0,Dataset6000Req.xlsx
"The system shall support the following operating systems - Windows 10/11 (32-bit or 64-bit) and Windows Server 2022, Windows Server 2019, Windows Server 2016, or Windows Server 2012 (including R2)",0,Dataset6000Req.xlsx
"The system shall implement stringent access controls, possibly using biometric authentication or secure access codes.",1,Dataset6000Req.xlsx
System shall display the problem statement and coding environment based on the user's selection of problem category and difficulty level.,1,Dataset6000Req.xlsx
"The system shall create logs of all changes, updates, or fixes that are done to the site.",1,Dataset6000Req.xlsx
User shall have access to new apps in the ALFREDO platform to meet changing demands.,0,Dataset6000Req.xlsx
"The automated diagnostic tool shall input sensed data in real time from data acquisition devices and the HVAC unit under diagnosis as well as from data files containing previously acquired data, though not simultaneously.",0,Dataset6000Req.xlsx
The calendar shall allow jumping to the current date by tapping the calendar icon in the top right corner of the screen.,0,Dataset6000Req.xlsx
"During installation, the system shall have additional free space available beyond the minimum requirement.",1,Dataset6000Req.xlsx
System shall provide notification and reminders for DMP updates and reviews.,1,Dataset6000Req.xlsx
System shall monitor user attendance data and send notifications for tardiness or absences.,0,Dataset6000Req.xlsx
Performance requirements The capability of the computer depends on the performance of the software. The software can take any number of inputs provided the database size is larger enough. This would depend on the available memory space.,1,Dataset6000Req.xlsx
System shall load maximum number of concurrently running heating or cooling units from initialization data.,0,Dataset6000Req.xlsx
'Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Clinical Site including the clinical site name site contact person contact information and address.',0,dataset_raw.csv
The system shall allow camp administrators to view camp group schedules and notify counselors.,0,Dataset6000Req.xlsx
The system shall securely store campers' emergency information for easy access.,0,Dataset6000Req.xlsx
User shall be able to authenticate using LDAP.,0,Dataset6000Req.xlsx
The system shall be easy to use by callers and supervisors. Callers and supervisors must be able to accomplish any system task within 2 minutes.',1,dataset_raw.csv
"Customers shall view menus, categories, and subcategories.",0,Dataset6000Req.xlsx
'The PHP code will comply with PEAR standards.',1,dataset_raw.csv
Radford University students shall use their RU credentials to access automatic class schedule and assignment sharing.,1,Dataset6000Req.xlsx
Users shall be able to send messages to each other.,0,Dataset6000Req.xlsx
"System shall provide robust search functionality for locating resource, accession, and digital object records within repositories.",1,Dataset6000Req.xlsx
User shall have metadata automatically filled from University systems and remembered from previous deposits.,0,Dataset6000Req.xlsx
90% of untrained realtors shall be able to install the product on their device without printed instructions.,1,Dataset6000Req.xlsx
Administrator shall be able to send newsletters to clients.,0,Dataset6000Req.xlsx
IDFS data access software developed by SwRI shall be made available to the ASPERA-3 Co-Is.,0,Dataset6000Req.xlsx
User shall be able to submit their solutions to coding problems.,0,Dataset6000Req.xlsx
"User shall have an admin view to track registration status for each attendee, so that attendance status can be monitored.",0,Dataset6000Req.xlsx
'The product shall use a standard navigation menu familiar to most web users.',1,dataset_raw.csv
User shall be able to register on STM by providing valid information.,0,Dataset6000Req.xlsx
The system shall be able to display the web-portal in Swedish upon administrator selection.,0,Dataset6000Req.xlsx
The MultiMahjongServer will be able to save preferences to a file and read from that file at start-up.,0,Dataset6000Req.xlsx
The system shall maintain a record of prescribed medications and dosages for each patient.,0,Dataset6000Req.xlsx
System shall be able to check if the transaction amount adheres to predefined limits and fail the transaction if the amount exceeds the limit.,0,Dataset6000Req.xlsx
The app shall maintain a list of assignments associated with each class in the list of classes.,0,Dataset6000Req.xlsx
The application requires a GPS connection for functionality.,1,Dataset6000Req.xlsx
The system shall allow consumers to search for data packages.,0,Dataset6000Req.xlsx
User shall theme the Web interface graphics/colours as a lab administrator.,0,Dataset6000Req.xlsx
The system shall authenticate users at the beginning each session.,0,Dataset6000Req.xlsx
"The user shall be able to choose the type of task (Assignment, Reminder, Revision) from a drop-down menu.",0,Dataset6000Req.xlsx
System shall provide documentation and support resources for users to effectively utilize DMP functionalities.,1,Dataset6000Req.xlsx
Restaurants shall be able to CRUD items from the menu.,0,Dataset6000Req.xlsx
'The system shall offer a display of all the Events in the exercise.',0,dataset_raw.csv
The system shall support real-time messaging and notifications for instant communication.,0,Dataset6000Req.xlsx
System shall be easily updatable for fixes and patches.,1,Dataset6000Req.xlsx
"The user shall be able to create a new task by tapping the ""+"" icon in the bottom right corner of the screen.",0,Dataset6000Req.xlsx
"User shall be able to select a restaurant from the map or list and navigate there using the phone's GPS, then return to the search page upon arrival.",0,Dataset6000Req.xlsx
"Upon starting up the application, the first viewable screen shall contain buttons for play game options.",0,Dataset6000Req.xlsx
The system shall display car information in a user-friendly format.,0,Dataset6000Req.xlsx
'The product is expected to run on Windows CE and Palm operating systems.',1,dataset_raw.csv
The Employee menu allows the user to access staff entry and attendance details.,0,Dataset6000Req.xlsx
User shall be asked for re-submission of documents if necessary.,0,Dataset6000Req.xlsx
The user shall be able to select a button to proceed either to the game sequence component or the Denominators' web page.,0,Dataset6000Req.xlsx
System shall ensure data integrity and reliability during the import and export of archival data.,1,Dataset6000Req.xlsx
"User shall ensure that when deploying a new version of an app including a different version of a dataset type deployed by another app, and if this app shares a dataset instance with the other app, the deployment fails with a version conflict error.",0,Dataset6000Req.xlsx
The system shall allow IT group members to create new spaces and modify the floor structure upon receiving an exception request from any administrative level.,0,Dataset6000Req.xlsx
The system shall generate reports on car information upon request.,1,Dataset6000Req.xlsx
The system shall allow curators to perform author and item authority control.,0,Dataset6000Req.xlsx
The system shall allow users to grant other users permission to modify scores they own.,0,Dataset6000Req.xlsx
The system shall have a professional appearance.,1,Dataset6000Req.xlsx
"In the event of hardware failure or database corruption, a replacement page shall be displayed.",1,Dataset6000Req.xlsx
System shall be able to display the user's profile with options to edit information.,0,Dataset6000Req.xlsx
System shall display available payment methods for the user to choose from during checkout.,0,Dataset6000Req.xlsx
System shall allow deposit of data in documented folder structures.,0,Dataset6000Req.xlsx
The system shall be scalable to accommodate numerous concurrent users.,1,Dataset6000Req.xlsx
User passwords shall include at least 1 numerical digit.,1,Dataset6000Req.xlsx
The system shall search for train schedules based on the provided origin and destination.,0,Dataset6000Req.xlsx
System shall provide functionality to link datasets with associated publications in Opus.,0,Dataset6000Req.xlsx
System shall facilitate linking datasets with associated project DMPs to demonstrate compliance with data management requirements.,0,Dataset6000Req.xlsx
The user shall be able to browse the catalogue or use the search function upon successful login.,0,Dataset6000Req.xlsx
User shall be able to comment on videos.,0,Dataset6000Req.xlsx
"System shall be able to efficiently write client-side data to the disk and retrieve database data on the server side, with a target time of approximately 0.5 seconds for each operation.",1,Dataset6000Req.xlsx
"User shall easily navigate the system with a simple web page design, ensuring accessibility for all users.",1,Dataset6000Req.xlsx
"User shall be able to view trailers of upcoming shows and movies by clicking ""Upcoming.""",0,Dataset6000Req.xlsx
"The system shall support language agnostic operation for portability, including English, Turkish, Finnish, and Italian for the identified replication partners.",1,Dataset6000Req.xlsx
The system shall be able to populate the database with extracted information prior to full system initialization.,0,Dataset6000Req.xlsx
System shall operate on any Windows-based operating system.,1,Dataset6000Req.xlsx
Touch screen and button response time must not exceed 5000 milliseconds.,1,Dataset6000Req.xlsx
User shall view examination schedules and details.,0,Dataset6000Req.xlsx
The system must comply with specifications and maintain an acceptable level of performance.,1,Dataset6000Req.xlsx
The ratings shall be from a scale of 1-10.,0,Dataset6000Req.xlsx
The system shall enable users to save scanned documents in a designated location.,0,Dataset6000Req.xlsx
The CO must play moves according to the Chinese rules of Mahjong.,0,Dataset6000Req.xlsx
"User shall find the user interface of the software simple yet efficient, suitable for users with varying levels of technical expertise.",1,Dataset6000Req.xlsx
"The system shall qualify the certainty of each sensed data item during acquisition, flagging doubtful data due to errors or unexpected values.",0,Dataset6000Req.xlsx
The Exams screen shall display the user's exams.,0,Dataset6000Req.xlsx
System shall display a replacement page in case of hardware failure or database corruption.,1,Dataset6000Req.xlsx
'Daily usage statistics should be logged and accessible by the administrator.',1,dataset_raw.csv
User shall be given the choice of playing single or multiplayer.,0,Dataset6000Req.xlsx
System shall provide different levels of access for dispute case initiation and follow-up actions.,0,Dataset6000Req.xlsx
"Once a company selects a candidate, they shall not be allowed to reject them; otherwise, the company will be blacklisted.",1,Dataset6000Req.xlsx
The search radius shall be between 1 and 30 miles.,0,Dataset6000Req.xlsx
The system shall provide basic usage metrics for administrators,1,Dataset6000Req.xlsx
System shall display an error message and return the cash card if the account has insufficient funds.,0,Dataset6000Req.xlsx
"The system shall recognize user selection (by mouse) across the entire width of an item, including its diagnostic indicators, in main, systems, and condition windows.",0,Dataset6000Req.xlsx
A surface computer shall not require a user to log in.,1,Dataset6000Req.xlsx
The system shall allow the initiator to send and receive messages from users.,0,Dataset6000Req.xlsx
The tool shall be designed to permit the addition of diagnostic algorithms for other subsystems of HVAC units.,1,Dataset6000Req.xlsx
System shall use secure sockets for all transactions involving confidential customer information.,1,Dataset6000Req.xlsx
The MCCC shall have all required disk and file system facilities installed locally such that the system can boot and run in a stand-alone configuration.,1,Dataset6000Req.xlsx
"The system shall respond to user actions within an acceptable time frame (e.g., 2 seconds).",1,Dataset6000Req.xlsx
User shall be able to search for videos or channels by typing their names.,0,Dataset6000Req.xlsx
"The system performance shall be responsive for uploading, searching, and downloading files.",1,Dataset6000Req.xlsx
"The system shall allow users to search for Snapchatters, location-based stories, and events in their vicinity, along with other functionalities.",0,Dataset6000Req.xlsx
"The LMS shall enable librarians to add, delete, and modify items in the database and check their availability.",0,Dataset6000Req.xlsx
The user shall be able to enter the Module for the exam.,0,Dataset6000Req.xlsx
System shall enable customers to compare and choose products from the available options.,0,Dataset6000Req.xlsx
'The product shall provide Portals.The product shall help System Administrators to analyze the transactions with ad-hoc reporting and KPIs (Key Performance Indicators)',1,dataset_raw.csv
'The system shall color code events according to their variance from current time.',1,dataset_raw.csv
Admin will set criteria for users and manage static content updates.,0,Dataset6000Req.xlsx
'The System shall meet all applicable accounting standards. The final version of the System must successfully pass independent audit performed by a certified auditor.',1,dataset_raw.csv
While streaming a movie buffering should only occur if there is latency in the user's connection.',1,dataset_raw.csv
System shall notify the seller about the delivery of the product to the consumer.,0,Dataset6000Req.xlsx
"The system shall offer various order fulfillment options (in-store pickup, delivery).",0,Dataset6000Req.xlsx
User shall have the option to enable two-factor authentication for added security.,0,Dataset6000Req.xlsx
A display shall provide a Delivery Boy with all Delivery boy system functionality.,0,Dataset6000Req.xlsx
Delivery boy shall be able to receive notifications for restaurant details and customer payment details.,0,Dataset6000Req.xlsx
Employees shall be able to log into the system.,0,Dataset6000Req.xlsx
'The system shall be intuitive and self explanatory.',1,dataset_raw.csv
"User shall be able to view a very clear map showing the buildings and rooms, so that they can make it to class on time.",0,Dataset6000Req.xlsx
"The system shall render its layout adaptively to different screen sizes, including automatic font size and image adjustments.",1,Dataset6000Req.xlsx
System shall load thermostat definitions from initialization data.,0,Dataset6000Req.xlsx
System shall notify the seller about the customer's reasons and feedback regarding the product.,0,Dataset6000Req.xlsx
The system shall allow parents to share camp photos of their children (with proper permissions).,0,Dataset6000Req.xlsx
The information extraction unit shall populate the database before system startup to ensure immediate data accessibility.,0,Dataset6000Req.xlsx
"User shall have the ability to search resumes by keywords, job category, and days since posted.",0,Dataset6000Req.xlsx
Crafty kids corner shall regularly update security measures and patches to protect against vulnerabilities.,1,Dataset6000Req.xlsx
Bidders shall be able to view the team leaderboard in ascending order of points and use the information for bidding decisions.,0,Dataset6000Req.xlsx
'The ratings shall be from a scale of 1-10',0,dataset_raw.csv
User shall receive a message for any successful or unsuccessful action performed.,1,Dataset6000Req.xlsx
"The system shall allow users to view friends' stories, browse global stories, share stories, take screenshots, and report spam content.",0,Dataset6000Req.xlsx
The system shall allow creating and managing patient profiles with medical history and allergies.,0,Dataset6000Req.xlsx
'The system shall achieve 95% up time.',1,dataset_raw.csv
User shall be able to receive information from ALFRED through speech technology.,0,Dataset6000Req.xlsx
"User shall be able to record exercises, repetitions, and the followed diet within the application.",0,Dataset6000Req.xlsx
User shall be able to play multiplayer Mahjong without requiring advanced knowledge of TCP/IP networking.,1,Dataset6000Req.xlsx
"The database must be securely accessed and its data integrity maintained, especially considering the presence of personal user information.",1,Dataset6000Req.xlsx
Admin shall be able to manage restaurant rate and reviews.,0,Dataset6000Req.xlsx
"Access to sensitive user data, such as credit card information, shall be restricted to authorized personnel only, with proper access controls in place.",1,Dataset6000Req.xlsx
The system shall allow archivists to apply licenses and rights statements to files.,0,Dataset6000Req.xlsx
System shall enable sponsors to link attendees to their sponsorship page.,1,Dataset6000Req.xlsx
The TCS shall provide the necessary system capabilities required for payload control beyond line of sight via uplink command of two air vehicles of the same type using sequential communication techniques.,1,Dataset6000Req.xlsx
The audit report shall be available to other adjusters at later points in time.,0,Dataset6000Req.xlsx
'Recreation of Inventory Quantity Adjustment for the period of previous 30 days shall take no more than 30min.',1,dataset_raw.csv
User shall be able to dispense money if the transaction is successful.,0,Dataset6000Req.xlsx
User shall input a new password.,0,Dataset6000Req.xlsx
'The interface shall be easy to use. 90% of users should be able to successfully use the system to generate a report on their first use. The interface should adhere to IBM usability standards.',1,dataset_raw.csv
Users shall be limited to three attempts to enter their password.,1,Dataset6000Req.xlsx
System shall provide an option for users to set up automatic email forwarding rules.,0,Dataset6000Req.xlsx
System shall be easy to operate and manage.,1,Dataset6000Req.xlsx
System shall generate dedicated pages for each training class.,1,Dataset6000Req.xlsx
The user shall be able to change the Academic Year/Term of their Subjects.,0,Dataset6000Req.xlsx
"The user shall be able to save the new task by tapping ""Save"" after filling in all the fields.",0,Dataset6000Req.xlsx
"The system shall allow administrators to delete restaurant types, removing them from the list.",0,Dataset6000Req.xlsx
System shall interconnect with other systems.,1,Dataset6000Req.xlsx
System shall add products to the shopping cart within 2ms.,1,Dataset6000Req.xlsx
System shall: Show the user's current location on the map view.,0,Dataset6000Req.xlsx
'The product shall be easy to use by Adjusters and Collision Estimators. 95% of Adjusters and Collision Estimators shall find the product easy to use.',1,dataset_raw.csv
"Lab in-charge shall be able to view open lab requests, update the status, and perform actual sample collection and lab tests offline, with reports submitted to patients offline.",0,Dataset6000Req.xlsx
User shall include the code of a dataset type in their app artifact and create a dataset of that type when deploying the app.,0,Dataset6000Req.xlsx
"The system shall be able to support 10,000 concurrent users.",1,Dataset6000Req.xlsx
"System shall guarantee uninterrupted service, with downtime limited to scheduled server maintenance.",1,Dataset6000Req.xlsx
The system shall allow the user to view past attended meetings.,0,Dataset6000Req.xlsx
The system shall be able to generate reports.,0,Dataset6000Req.xlsx
User shall be able to create a profile and set credentials for authentication.,0,Dataset6000Req.xlsx
System shall be accessible to users with disabilities.,1,Dataset6000Req.xlsx
Customer shall able to receive delivery boy details once order picked up,0,Dataset6000Req.xlsx
"System shall allow users to search for blogs based on a query string, displaying matching results.",0,Dataset6000Req.xlsx
System shall send a feedback form to users after the journey for them to share their feedback.,0,Dataset6000Req.xlsx
"System shall send a ""bad bank code"" message to the ATM if the bank code is invalid.",0,Dataset6000Req.xlsx
System shall notify the recipient user of a connection request and allow them to accept or decline.,0,Dataset6000Req.xlsx
Customer shall able to order item from wallet amount,0,Dataset6000Req.xlsx
The system shall allow visitors to search for articles using a full-text search.,0,Dataset6000Req.xlsx
User shall manage user portfolio.,0,Dataset6000Req.xlsx
System shall allow users to reset their passwords through a user-friendly and secure method. It should include verifying identity through security questions or sending verification codes to the registered email or phone number.,1,Dataset6000Req.xlsx
The system shall be designed to be interactive and provide fast updates.,1,Dataset6000Req.xlsx
User shall be able to perform data conversion as needed.,0,Dataset6000Req.xlsx
"The user connecting to the server shall have a supported shell (bash, dash, fish, csh, tcsh, ksh, or zsh).",0,Dataset6000Req.xlsx
System shall securely manage user login credentials and patient data confidentiality.,1,Dataset6000Req.xlsx
The system shall store estimation results anonymously for research purposes (Researcher).,1,Dataset6000Req.xlsx
The system shall allow staff members to record internal notes for collaboration on records.,0,Dataset6000Req.xlsx
"If any required field in the registration form is not properly filled, the system shall display a warning message.",0,Dataset6000Req.xlsx
The system shall allow multiple users to edit a score simultaneously and gracefully handle any conflicts.,0,Dataset6000Req.xlsx
"The system shall utilize a web browser compatible with the Flash plug-in (requirements in ""Playback"" section).",1,Dataset6000Req.xlsx
The system shall allow users to collaborate on spreadsheets with others (may require additional configurations).,0,Dataset6000Req.xlsx
"The system shall display ""video not found"" if the requested video is not available.",1,Dataset6000Req.xlsx
'The product shall provide Dynamic Change Support and Transparent resource addition.The product shall support Transparent Resource addition and Dynamic Change support to provide scalability and avoid service interruptions of more than 1 day.',1,dataset_raw.csv
The system shall provide clear instructions and error messages to guide users.,1,Dataset6000Req.xlsx
The product will require collaboration with a database management system (DBMS). The DBMS may be located on the same machine as the product or on a separate machine residing on the same computer network.,1,Dataset6000Req.xlsx
System shall utilize a secured database to ensure data security.,1,Dataset6000Req.xlsx
"Adobe Creative Cloud shall provide users with access to other Adobe creative applications (e.g., Photoshop, Premiere) to enhance their creative workflow by enabling seamless integration.",1,Dataset6000Req.xlsx
The system shall allow publishers to publish data packages using a publish command.,0,Dataset6000Req.xlsx
The system shall continuously calculate statistics and update Snapchat scores.,0,Dataset6000Req.xlsx
The TCS shall facilitate automated processing of mission plan data received via C4I interfaces in order to extract the appropriate mission planning data.,0,Dataset6000Req.xlsx
Authorized healthcare providers shall have access to view and update patient EHRs.,0,Dataset6000Req.xlsx
The system shall allow agents to broadcast messages to all other agents on the same local network.,0,Dataset6000Req.xlsx
"The system shall present information on the screen in a user-friendly way using short sentences, clear sections, and bullet points for easy reading and understanding.",1,Dataset6000Req.xlsx
System shall support interoperability with external metadata tools and systems.,1,Dataset6000Req.xlsx
System shall be able to navigate from a building to a POI on the campus.,0,Dataset6000Req.xlsx
"After submitting the complaint, the system shall display a validation form for every user.",0,Dataset6000Req.xlsx
The system shall be available 24/7.,0,Dataset6000Req.xlsx
"The system shall be able to validate and monitor time series data for correct order, valid values, and out-of-tolerance conditions.",0,Dataset6000Req.xlsx
The system shall be compatible with various operating systems and hardware configurations.,1,Dataset6000Req.xlsx
System shall respond to user interactions within 2 seconds.,1,Dataset6000Req.xlsx
The system shall operate smoothly and respond to user actions with minimal delay.,1,Dataset6000Req.xlsx
'Program Administrators and Nursing Staff Members shall be able to add a listing of students to a cohort.',0,dataset_raw.csv
System shall maintain database availability through failover mechanisms in case of server failures.,1,Dataset6000Req.xlsx
The system shall allow admin users to disable another user as needed.,0,Dataset6000Req.xlsx
Receipt printing time must not exceed 3 seconds under both normal and peak workloads.,1,Dataset6000Req.xlsx
"The user shall be able to create a menu entry by providing a dish name, description, and price.",0,Dataset6000Req.xlsx
User shall be advised to use genuine antivirus software.,1,Dataset6000Req.xlsx
"System shall update the car information, delete irreparable car data, and adjust car rent accordingly.",0,Dataset6000Req.xlsx
On a 112k connection or faster the system response time for all operations must be no more than 3 seconds 90% of the time.',1,dataset_raw.csv
'The application shall run on a web application server.',1,dataset_raw.csv
The system shall restrict the entry of dates in a specific field to only those prior to the current date.,0,Dataset6000Req.xlsx
The system shall have a user-friendly interface that is intuitive and easy to navigate for users with varying technical skills.,1,Dataset6000Req.xlsx
"The System must be able to display several entities (cases, suspects) simultaneously.",1,Dataset6000Req.xlsx
User shall manage user accounts and permissions.,0,Dataset6000Req.xlsx
"The system shall provide uninterrupted functionality both with and without an internet connection. In offline mode, users should still be able to access certain features. In online mode, the system should operate smoothly.",1,Dataset6000Req.xlsx
"Admin shall be able to declare match results, including the names of the winning and losing teams and the final score.",0,Dataset6000Req.xlsx
'The adjuster shall review the collision estimate.',0,dataset_raw.csv
User shall be able to register complaints with the police.,0,Dataset6000Req.xlsx
User will submit their issue or problem.,0,Dataset6000Req.xlsx
There shall be a network connection between SwRI and NISN.,1,Dataset6000Req.xlsx
"User shall access the system through a web browser, subject to server downtime.",1,Dataset6000Req.xlsx
User shall search and download human-readable experimental protocols.,0,Dataset6000Req.xlsx
System shall present users with a clear login interface requiring username/email and password inputs.,0,Dataset6000Req.xlsx
"In the Twitter settings menu, the user shall be able to save their username and password for Twitter.",0,Dataset6000Req.xlsx
The software shall run on Linux or Windows OS.,1,Dataset6000Req.xlsx
"When a player performs a Chow/Pung/Kong/Mahjong, the tiles involved will be animated.",0,Dataset6000Req.xlsx
'All updates to data files or database must be initiated from the Disputes System.',0,dataset_raw.csv
Customers can revise and update orders if incorrect.,0,Dataset6000Req.xlsx
"User will be prompted to grant permission to access the camera if they initially deny access, allowing the app to utilize camera functionality.",0,Dataset6000Req.xlsx
The system shall allow staff members to manage approved proffers to ensure compliance.,0,Dataset6000Req.xlsx
Tester shall access test features in environments other than Staging for comprehensive testing.,1,Dataset6000Req.xlsx
User shall be allowed up to three login attempts before the card is blocked.,1,Dataset6000Req.xlsx
The product shall allow the user to save the property search results.,0,Dataset6000Req.xlsx
"The system shall be able to condense the output sentence from the Generic Question Construction unit (R4.2.1.3) into a single, concise sentence.",0,Dataset6000Req.xlsx
"System shall provide a seamless experience for merging clips, cutting, cropping, and looping video clips on the storyboard.",1,Dataset6000Req.xlsx
System shall help police personnel in planning and executing tasks efficiently.,0,Dataset6000Req.xlsx
There will be CO's of different playing styles that the user can choose from.,0,Dataset6000Req.xlsx
"The system shall allow searching files by keyword, tag, and across collections.",0,Dataset6000Req.xlsx
"User shall have access to the system at all times, ensuring 24/7 availability.",1,Dataset6000Req.xlsx
The system shall track the usage of internal camp facilities to avoid scheduling conflicts.,0,Dataset6000Req.xlsx
The system will notify affected parties when changes occur affecting cohorts including but not limited to changes to the sequence for a cohort's program of study and changes to a given week's schedule (lab cancelled this week due to instructor illness).',0,dataset_raw.csv
The Disputes System shall generate a User Report that details any new users that have been added and any changes to an existing user's access level. The report will be reviewed for auditing purposes.',0,dataset_raw.csv
"The system shall offer built-in analytics to track marketing activities, user sessions, engagement metrics, and campaign performance.",0,Dataset6000Req.xlsx
User shall select a specific car from the list.,0,Dataset6000Req.xlsx
"The system shall be able, in accordance with the rules on delays for each transaction, to automatically transmit alert messages to senders/replier/administrator when, f.i. a onstraint on delay for reply is not fulfilled.",0,Dataset6000Req.xlsx
Users shall be able to authenticate to the application using their Radford University username and password.,0,Dataset6000Req.xlsx
"A user with administrative privileges shall be able to delegate some or all their authorized actions to another user, granting them the inventory administrator role.",0,Dataset6000Req.xlsx
The admin-side business logic shall be completely separate from the student interface to ensure optimal performance.,1,Dataset6000Req.xlsx
The system shall allow Administrators to delete requests but not enter or approve them.,0,Dataset6000Req.xlsx
The system shall allow trainers to view course survey results.,0,Dataset6000Req.xlsx
The dispute panel shall manage customer requests for order replacements or cancellations if items are not available.,0,Dataset6000Req.xlsx
The system shall encrypt messages but cannot guarantee confidentiality due to potential decryption by unauthorized parties.,1,Dataset6000Req.xlsx
"Users shall be able to browse profiles of other users, including usernames, profile photos, and their items.",0,Dataset6000Req.xlsx
"System shall allow customers to view and edit their personal details, payment information, and service details.",0,Dataset6000Req.xlsx
The system shall maintain a memory buffer to store lag frames and track the status of each record in the buffer.,0,Dataset6000Req.xlsx
System shall verify if the applicant is eligible for the job and send an email for further procedures if applicable.,0,Dataset6000Req.xlsx
The system shall allow users to analyze responses through charts and graphs.,0,Dataset6000Req.xlsx
"System shall display a registration window on the STM website for each user (pedestrians, vehicle owners, traffic police).",0,Dataset6000Req.xlsx
The system shall allow staff members to apply and remove holds on applications to manage workflow.,0,Dataset6000Req.xlsx
The product shall be able support 1000 simultaneous users.,1,Dataset6000Req.xlsx
'A user shall be able to use the system without instruction after a short amount of time. After one use a user should understand and remember 90% of the system usage and navigation.',1,dataset_raw.csv
The system shall allow archivists to distinguish between preservation and access digital objects.,0,Dataset6000Req.xlsx
'The System shall allow generation of Inventory Quantity Adjustment documents on demand.',0,dataset_raw.csv
User shall be prompted to sign in to access their account.,0,Dataset6000Req.xlsx
System shall be able to complete the authorization process and start the transaction dialog.,0,Dataset6000Req.xlsx
A class shall be either a non-clinical class or a clinical class.,0,Dataset6000Req.xlsx
System shall be able to show events for a selected day in the calendar.,0,Dataset6000Req.xlsx
The system shall prioritize continuous operation and ensure that any interruptions can be demonstrably attributed to a trusted operating system issue.,1,Dataset6000Req.xlsx
System shall adhere to usability standards outlined by the World Wide Web Consortium (W3C) for intuitive and user-friendly interface design.,1,Dataset6000Req.xlsx
"The primary attribute of this application will be usability given the large amounts of data and information that will be presented on such a small screen, as well as the user’s ability to input data into the device in a reasonable manner that should not be that much more difficult than if they were at an actual computer.",1,Dataset6000Req.xlsx
"User shall be able to tag blog posts for consumption by Drupal Planet, for increased visibility.",0,Dataset6000Req.xlsx
Regular maintenance and monitoring procedures shall be established to identify and address potential reliability issues proactively.,1,Dataset6000Req.xlsx
'The product shall produce search results in an acceptable time',1,dataset_raw.csv
Full lists of job seekers and employers along with their contact information can be printed.,0,Dataset6000Req.xlsx
"The TCS shall provide the capability to implement an emergency action plan, if supported by the AV, to control the AV during equipment failures.",0,Dataset6000Req.xlsx
'The product shall ensure that only company employees or external users with company-approved user IDs may have product access. 100% of all logons shall be by either company employees or external users with company-approved user IDs.',1,dataset_raw.csv
System shall be able to check if the withdrawal amount is within predefined policy and start or re-initiate the transaction dialog.,0,Dataset6000Req.xlsx
System downloads disease data offline to minimize typing in surveys.,0,Dataset6000Req.xlsx
System shall be able to navigate from a street on the campus to another location on the campus.,0,Dataset6000Req.xlsx
The system shall support Dutch as a user interface language.,0,Dataset6000Req.xlsx
User shall be able to customize preferences in ALFRED's functionalities.,0,Dataset6000Req.xlsx
System must maintain audit trail for at least the life of associated cases and make it accessible on request.,1,Dataset6000Req.xlsx
The system shall utilize periodic 120-second keep-alive messages between mobile and the server to monitor app operational status.,1,Dataset6000Req.xlsx
User will be able to log in to their Quora.com account.,0,Dataset6000Req.xlsx
"User shall be able to process data, with reloading if necessary, and accurately handle attributes for recommendations.",1,Dataset6000Req.xlsx
All data processing functions shall be chainable (outputs pipeable to inputs) and repeatable in the processing pipeline in cases where this makes computational sense.,1,Dataset6000Req.xlsx
'PME Subsystem shall allow for a product to exist in more than one submenu',0,dataset_raw.csv
"User shall be able to easily find a link in the menu to the registration form, for quick access.",0,Dataset6000Req.xlsx
VS Code shall require less than 500 MB of disk space after installation.,0,Dataset6000Req.xlsx
"User shall be able to modify all fields of an asset except IDs, and bulk entry files can be used for modifications.",0,Dataset6000Req.xlsx
The MultiMahjongClient will have a graphical user interface that the user will be able to interact with using a mouse and a keyboard.,1,Dataset6000Req.xlsx
System shall enable persistent web links between articles and underlying datasets for robust research referencing.,1,Dataset6000Req.xlsx
User shall be able to like or dislike videos using buttons.,0,Dataset6000Req.xlsx
